danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,song_title,popularity_scores,genre
0.461,0.588,2,-7.984,0,0.0285,0.293,0.0,0.0951,0.518,148.083,4GrqU3zJiJdtCT3lyxtMcr,235200,3,Deseandote,41,sad sierreno
0.466,0.713,1,-5.127,0,0.0419,0.757,0.0,0.0746,0.715,154.572,5DZjm7FxWFoAamWPegY7cM,190000,3,Airplanes,39,corrido
0.707,0.618,3,-6.871,1,0.0322,0.343,0.0,0.105,0.53,106.313,6EZXRINHTCGDwZzboCgDML,217771,4,Todo A Su Tiempo,68,corrido
0.505,0.276,4,-12.784,1,0.0343,0.756,0.000508,0.369,0.596,103.056,3sgf3LgcrNoqOB1jm7PIP0,225000,3,El Dueño De Tu Amor,65,corridos tumbados
0.695,0.339,2,-11.975,0,0.0329,0.794,0.00155,0.107,0.253,74.831,7MG39iY64qO4EbvBnRYdhO,246000,4,Viernes Nublado,39,corridos tumbados
0.496,0.22,11,-15.536,1,0.0337,0.913,0.454,0.0959,0.556,139.392,3Q1E7EfAN0lXgsoxkhROdR,191006,4,Recuerdos,52,corridos tumbados
0.768,0.742,3,-4.515,1,0.0295,0.268,0.0,0.353,0.587,125.002,37mNBPZC4ZzdzXmmrwjOoW,213712,3,Contigo,42,sad sierreno
0.514,0.397,9,-10.994,1,0.0263,0.81,0.000403,0.115,0.406,173.854,7FzqgB7Ho4mMCXXPrZFGRv,203711,3,Ganas de Amarte,42,
0.541,0.457,9,-10.134,1,0.035,0.762,0.00511,0.105,0.747,127.62,4YxBtGoF3X2wPIqiO3HLeM,133653,4,Por Ti,38,corridos tumbados
0.634,0.5,0,-10.859,1,0.0244,0.488,2.3e-06,0.117,0.562,97.006,3n4jtmfkK13dHLfVPyfjZg,172546,3,Mi Corazón Lloro,38,
0.507,0.512,9,-11.199,0,0.0647,0.195,0.000717,0.197,0.295,169.939,4ZcwcQ9jHpazdnEcXRQhwZ,256941,4,Febrero Sin Ti,36,
0.569,0.774,5,-7.26,0,0.0463,0.621,0.0,0.139,0.665,180.319,1IgT70eWSzGY8ho8UGmrrH,213156,3,Arreglate Mami (Descuidada),39,corrido
0.753,0.316,8,-10.719,1,0.0308,0.596,0.0,0.386,0.828,79.995,2M6kObWK07igzo7Newr16N,147750,4,Quien Soy Yo?,35,
0.405,0.208,2,-14.957,1,0.0317,0.708,0.522,0.127,0.388,101.695,6dLVCEQalxLPo6RlfoQVmg,185291,3,Nos Pertenecemos,50,corridos tumbados
0.495,0.452,7,-10.145,1,0.0345,0.797,0.0,0.0821,0.481,128.392,0T8lt51Lvj1OAj750PH6X9,317363,4,24 Horas,67,corrido
0.705,0.358,7,-16.984,1,0.0344,0.758,4.84e-05,0.161,0.417,119.021,4hupfKQFsQuj55bMNMbk4r,141199,4,Tiempo,52,corridos tumbados
0.454,0.163,1,-13.626,0,0.0421,0.861,0.0,0.0825,0.271,88.424,6Nr9lecX2OdRSFDf39CLld,190000,4,Te Quiero Aqui (Live Session),36,corridos tumbados
0.624,0.414,2,-9.031,0,0.0296,0.785,3.42e-06,0.119,0.434,139.461,5Ld9JqO3qbpRXzaJPU2Nzj,175720,4,Como Tu Quieras,54,corridos tumbados
0.446,0.394,7,-9.8,1,0.0272,0.264,4.55e-05,0.112,0.513,175.324,0ZTB7QEV1MLIgokS1YZq2q,148967,3,Mirarte Preciosa (Capitulo 1),36,corrido
0.718,0.702,5,-4.623,0,0.0266,0.113,0.0,0.198,0.441,96.11,6foLEHQX4yEwLkUwVNLDTF,143968,3,Traicion,35,
0.52,0.418,5,-9.07,1,0.0276,0.601,0.0,0.116,0.499,61.113,57HGscNGYhq3wPuanfOsCY,261911,4,Querido San Valentin,43,corrido
0.579,0.779,3,-2.6,0,0.0401,0.133,0.0,0.248,0.498,95.05,6EPVLVH60HAutxzxV4Tb6y,272698,4,Nací Para Amarte,48,corridos tumbados
0.613,0.478,8,-9.217,1,0.0288,0.389,1.71e-05,0.108,0.439,100.037,35CpkPPqi9RXlETJZw5BYS,281107,3,Amor,60,corrido
0.603,0.311,5,-10.018,1,0.0287,0.926,9.71e-05,0.187,0.273,124.752,37wrK3Whdi4ZNbPZUiA5hf,185549,4,komo llego el final,48,corridos tumbados
0.599,0.622,5,-3.829,1,0.0319,0.672,0.0,0.116,0.827,157.202,1AP1CzTmlJT2Q0IrJVaJbV,176498,3,Por Enamorarme,64,musica mexicana
0.652,0.281,7,-13.617,0,0.0356,0.701,0.000509,0.1,0.58,120.314,2GWbiQolZqxJhuq4ScqrCY,171000,4,Mi Otra Mitad,56,corridos tumbados
0.545,0.183,4,-17.103,0,0.0468,0.669,1.61e-06,0.112,0.293,125.263,1YYYBHAZKUcQDb4HaxNzxD,223060,4,Mi Flor,27,corridos tumbados
0.727,0.546,0,-4.572,1,0.0437,0.656,0.0,0.122,0.69,106.891,2MnLkFqY9Rpg9s3Zv6ZJdK,197333,4,Botella Tras Botella,79,mexican hip hop
0.471,0.293,11,-8.47,0,0.0313,0.768,0.00824,0.0981,0.243,140.056,3G8WaQkwVSwlcDGRHniG3w,285156,4,La Vi Llorar,67,corridos tumbados
0.502,0.637,0,-6.029,0,0.0325,0.262,0.0,0.14,0.328,180.149,2U27fF38cgWIPsfoMDuYQD,199738,3,MODO DEPRE :(,65,corrido
0.608,0.326,1,-8.589,1,0.0342,0.882,0.0,0.339,0.496,132.963,4JZ6TlJAHOAVhhvUypHbAp,180451,4,Esperame,45,corridos tumbados
0.473,0.448,9,-9.35,1,0.0378,0.709,0.0,0.104,0.6,189.195,3V1jBnDI3zCn25ONFiqwN8,239498,3,Ojitos de Miel,72,corrido
0.566,0.521,8,-6.511,1,0.0274,0.184,2.54e-06,0.122,0.197,129.972,4cNOvC1mAjWEABZTxx2psa,398466,4,Mi Historia Entre Tus Dedos,66,corrido
0.51,0.434,4,-4.455,1,0.0358,0.384,0.0,0.104,0.598,114.675,6dmjHRIprOaIeDOk65RNdI,204587,3,Fíjate Que Sí,67,banda
0.695,0.476,4,-8.296,1,0.0265,0.0359,0.0,0.0602,0.757,93.542,3oJ0PDZQhIyrPWTqiESrjC,216149,3,Amor Con Detalle,52,corrido
0.542,0.708,1,-7.122,0,0.0481,0.485,0.0,0.354,0.576,180.333,64hZSFhbRYHz6WueQv9npj,154160,3,Dame Un Segundo,64,corrido
0.478,0.732,4,-4.342,0,0.0779,0.363,3.34e-06,0.0768,0.664,184.819,0tKl8ZVM6xJkhznvJAS3Nq,259403,3,Ella,78,corridos tumbados
0.573,0.496,1,-5.44,0,0.0322,0.571,0.0,0.176,0.299,79.947,2HFrlVZI1PHNwfNiIC8mkb,239841,3,Está Dañada - Remix,58,nueva musica mexicana
0.434,0.207,2,-11.805,0,0.035,0.877,8.01e-05,0.118,0.435,181.204,2BaBwcllqDMkoD9184xOxP,150413,3,Recuerda,69,corrido
0.504,0.298,2,-10.549,0,0.028,0.597,0.0,0.3,0.382,90.93,7r4TISG81dgI6DEuwGVNoK,217704,3,Dejame Decir,43,corrido
0.586,0.401,9,-5.48,1,0.0469,0.776,0.0,0.123,0.74,143.842,2OBX8tIXkbnRG82Hdm7OmT,185637,4,Y Cambió Mi Suerte,65,corrido
0.558,0.465,8,-7.423,1,0.0309,0.734,0.0,0.0824,0.488,169.737,3tD4abUOGHZHeL1eOl0gyy,198124,4,Dulcito e Coco,40,sad sierreno
0.763,0.792,9,-6.895,1,0.0362,0.432,0.000293,0.325,0.839,115.512,2e7vV4s0ex45qsLcmXcnP4,175872,3,Platicame De Ti,57,corrido
0.494,0.22,2,-17.305,0,0.0446,0.372,0.941,0.131,0.104,118.29,5zC6Pptql0n3P7iAhn3ggg,245201,4,Enamorado,60,corridos tumbados
0.495,0.406,9,-9.183,1,0.0334,0.376,0.0,0.091,0.232,135.705,3MZ7iOuTBONZuBkiFtCEgn,268558,4,Una Linda Canción,47,corrido
0.673,0.326,0,-7.481,1,0.0348,0.696,3.73e-06,0.103,0.672,133.309,4H3t8C59tXjKf1R2iKtc5M,189408,4,Ya Acabo,76,corrido
0.732,0.411,5,-10.449,1,0.0449,0.601,0.000201,0.111,0.22,126.009,5BGVjoFtSSYov2pMpmo1La,166667,4,Piel de Seda,66,corrido
0.494,0.251,2,-14.417,0,0.0588,0.707,0.0,0.112,0.354,155.928,67urJt4Ufb8uH4ZaLaYZZo,282494,4,La Cancion,46,corridos tumbados
0.501,0.534,4,-4.311,1,0.0367,0.494,0.0,0.107,0.582,170.27,049wfFS3kAsdmGOH8ktYJ3,184561,4,Hablemos,51,corrido
0.696,0.694,11,-1.333,1,0.0303,0.668,0.0,0.0848,0.543,138.101,7l75lYs5TM7BsGS17ojWQe,197107,3,Te Encontré,62,musica mexicana
0.67,0.476,9,-6.636,0,0.04,0.383,1.11e-05,0.21,0.902,143.815,64xuDtR4TKUI8JAeZoqndu,246131,4,Tu - Live,74,corrido
0.625,0.36,4,-10.567,0,0.0304,0.279,2.51e-06,0.122,0.551,117.021,0zn4NLvBxAxhpfvRwL6WEY,200156,4,Ojos Avellana,36,corrido
0.707,0.783,6,-3.454,0,0.0268,0.0159,0.0,0.0808,0.499,102.469,4XkSLgoFq8SGNR4XSFXfyc,233096,3,Pa Que Te Duela,63,corridos tumbados
0.654,0.184,0,-19.919,1,0.0341,0.909,8.27e-05,0.0948,0.854,100.274,6j6JokKNpHSiCqEX5eJf2Z,165746,3,Perfecta En Mis Ojos,59,corrido
0.554,0.567,4,-4.642,0,0.0325,0.734,0.0,0.114,0.745,206.962,1S7FT0rhQ6AaTg0yBbFxYS,224442,3,Quiero Llorar y No Puedo,59,corrido
0.589,0.219,0,-15.016,1,0.0417,0.772,1.01e-06,0.147,0.708,97.046,6XbfRfhfoAcwpArvTYKvpe,239201,1,Pensando En Ti,52,corrido
0.661,0.474,10,-6.67,1,0.0353,0.843,3.98e-05,0.111,0.798,145.924,18J1Ke20aBiyK0nv9gnjez,205420,3,¿Por Que Me Enamoré?,64,musica mexicana
0.443,0.46,1,-10.971,1,0.0636,0.624,0.000229,0.103,0.256,158.366,0iade05WRF2AsjkRHDXz0v,206919,3,Me Hiciste un Loco,70,nueva musica mexicana
0.775,0.452,0,-4.243,1,0.0311,0.58,0.0,0.17,0.606,129.941,3VK8copXwqvAueMPhnBe6K,234360,3,Siempre Te Voy A Querer,67,musica mexicana
0.587,0.411,8,-8.758,1,0.0475,0.185,0.0,0.273,0.53,140.277,4O2bxKTnK9En7OPw8kGDDF,175125,4,Amor Fugaz,74,corrido
0.531,0.846,9,-6.22,1,0.0464,0.228,0.0,0.0846,0.625,165.825,6ftypMzhY6uRLp7Fk4IoXv,205839,4,Ya No Quiero,43,corrido
0.713,0.44,7,-4.714,1,0.0391,0.658,2.24e-05,0.0791,0.809,152.031,4KrXsgZHi1yLZLB1Wlgcbt,209121,3,Te Metiste,68,corrido
0.548,0.442,0,-9.381,1,0.0427,0.124,0.000202,0.204,0.364,185.069,2VlYtG8JEpe0KcfTK5xuOg,224739,3,La Única,49,corrido
0.799,0.509,7,-10.659,1,0.0289,0.184,0.000856,0.265,0.648,105.736,5rsKkDbJrV0gN4HDuUIdZs,195370,4,Olvidarte,53,corridos tumbados
0.623,0.35,1,-8.26,0,0.0285,0.292,0.0,0.09,0.552,130.486,7LZ8mtSwAwgAopE8cCjeGw,220570,4,Videos y Fotos,50,corrido
0.541,0.679,11,-7.458,1,0.0279,0.51,0.00278,0.292,0.496,79.962,0S5u8WOWx5nJL2VZa0PWJW,199800,3,Bien Viajado,30,
0.642,0.53,5,-5.801,1,0.0285,0.529,0.0,0.261,0.707,85.785,3oAhb4op9UtDEgVc53DLit,194329,3,Antes y Después De Ti,54,corrido
0.651,0.737,9,-7.416,1,0.0415,0.0447,0.0,0.156,0.703,104.832,2O97frCXRrFLDV10UeCd9V,209583,4,Quiero Ser,52,corrido
0.719,0.522,7,-6.617,0,0.0322,0.309,0.0,0.105,0.6,83.086,4zneNpRMfRSdhsFTZbYZLN,183762,3,Adueñarme,69,corrido
0.342,0.502,2,-12.468,0,0.0328,0.0693,0.000208,0.13,0.481,90.69,3tDG0JVZo0Y0KwRVZgYIa7,261000,3,Me Consume,64,corridos tumbados
0.638,0.574,5,-5.611,0,0.0371,0.491,0.0,0.134,0.352,153.081,1nXvx83hxoYItv0S5ZGeNP,198129,3,Esta noche,47,corrido
0.578,0.421,8,-8.861,1,0.0373,0.873,0.0,0.105,0.171,135.588,2LfiTqcOuH5o4TfIOCuGX3,192993,3,772 Love - Remix,52,corrido
0.793,0.462,7,-12.939,0,0.0628,0.124,0.0,0.0995,0.474,106.226,7uEruRFEeMn57hrmZhA4w5,154992,3,Te Vas A Recordar,63,corridos tumbados
0.729,0.625,7,-5.801,0,0.0434,0.682,0.0,0.0781,0.837,135.531,2Uh5SkZN7O0F1vk3EyvjQS,175012,4,Lluvia En Tus Pestañas,59,corrido
0.556,0.249,0,-13.466,1,0.028,0.29,0.00265,0.117,0.285,131.096,3g1EtdqVDWuVkmB3trsh91,256885,3,SLND,36,corridos tumbados
0.505,0.335,3,-10.027,0,0.0359,0.693,1.4e-05,0.117,0.645,165.431,6HgiRuV6ITWQBGsJ1HDjz1,174000,3,Siendo Sincero,59,corrido
0.595,0.728,10,-6.677,0,0.0471,0.345,1.14e-05,0.109,0.714,126.919,7qWvY6pXosRyh86pGKhXr5,200450,4,No Eres La Oficial,66,corrido
0.653,0.752,2,-8.083,0,0.0355,0.345,0.0,0.117,0.718,97.806,6uOMIOljAGYvk0pVMpYxFI,124267,3,Está Noche,66,corrido
0.602,0.324,8,-15.043,0,0.0947,0.685,0.0,0.125,0.494,101.907,3iKsS68QrT17B0j0FVurpO,208014,3,"Su Veneno (Tu Veneno, Pt. 2)",44,corrido
0.685,0.443,0,-7.463,1,0.0376,0.796,6.94e-06,0.115,0.703,136.958,7c36pInnsI3DzAGDQcTW99,194963,3,Te Regalo,63,musica mexicana
0.538,0.283,9,-11.391,0,0.0572,0.267,0.0,0.14,0.536,96.757,5n2gE99kHGLEmn2Fx95VTD,184500,4,Sonámbulo - Remasterizado,17,
0.433,0.751,10,-8.35,1,0.0363,0.239,3.48e-06,0.237,0.599,197.801,4M82qyr0QiKOJBZVUxUhdN,223681,3,Tú Me Haces Falta,44,corrido
0.677,0.666,8,-7.086,1,0.0316,0.479,0.0,0.147,0.744,96.515,14m4h509A1JJojv3eDxUDe,200050,3,Ninguna Como Ella,56,corrido
0.566,0.189,0,-9.438,1,0.0517,0.184,3.42e-06,0.154,0.695,130.124,0mAf9lYGmf5qEusEhrc7pC,231625,3,Te Quiero,55,corrido
0.656,0.637,1,-3.867,1,0.0256,0.34,0.0,0.187,0.267,105.037,6xRWoYwfwIKnT8bQGzKbxR,203141,4,God Is,58,chicago rap
0.498,0.569,10,-6.349,1,0.0285,0.215,0.0,0.0879,0.26,82.019,6X4tVbY0j4wowtONB4Wtnf,202173,4,I Will Fear No More,36,ccm
0.49,0.524,3,-8.229,1,0.0389,0.206,0.0,0.0951,0.181,122.874,2siGLwunHkTMJjmy4oHfLB,315538,3,Never Lost,48,ccm
0.26,0.363,8,-8.821,1,0.0316,0.0839,0.0,0.111,0.0758,148.1,67tNSz2wxASddAN9R9XZrx,432640,3,I Am Loved,33,anthem worship
0.363,0.525,7,-6.234,1,0.0385,0.0844,0.0,0.0777,0.164,143.918,31XV6mfKY1Vdyb6KuNfArI,256782,4,Greater Than All My Regrets,48,ccm
0.562,0.675,5,-6.01,1,0.0459,0.0168,0.0,0.0944,0.31,90.014,3iPrzSUiI1PojLdulvGudz,199079,4,Who We Are,44,christian pop
0.611,0.867,0,-6.853,1,0.0897,0.165,0.0,0.234,0.606,168.032,4n5KoOsuEBe4NCTu0jbtKt,174286,4,Saved,49,ccm
0.455,0.587,5,-8.665,1,0.0336,0.00134,0.0,0.0942,0.127,126.836,6AvQ48ohekN6f2eqZCYICX,264320,4,Awake My Soul,52,ccm
0.614,0.354,11,-5.187,1,0.0322,0.903,0.0,0.289,0.374,115.927,6lV8cAancMB859zfBUqpPZ,298227,4,Blessings,53,ccm
0.486,0.608,2,-7.791,1,0.0286,0.000732,0.0,0.234,0.432,129.936,2CF9nJbfB541d6YTPQufcz,234667,4,Future,41,anthem worship
0.668,0.632,11,-5.652,0,0.0952,0.0523,9.37e-05,0.0971,0.156,106.017,1cloJnP4gDul2IiDqCwGNh,185062,4,Higher Than Mine,40,anthem worship
0.739,0.668,1,-5.464,1,0.246,0.184,0.0,0.0869,0.742,97.097,2Yfkjb3z3pN9DfS1yE0b3Y,251715,4,Love Theory,53,gospel
0.431,0.591,8,-6.198,1,0.0298,0.112,0.0,0.129,0.274,144.012,2UeOsbOZ3h1QxUX2Jfw42j,244893,4,Build My Life,64,anthem worship
0.576,0.857,7,-7.876,1,0.0463,0.16,0.615,0.123,0.473,84.993,4bd5qNOxWl0AEuADTqqFU4,309355,4,Closer Than a Brother,41,acoustic pop
0.733,0.614,7,-8.448,0,0.0576,0.153,0.178,0.341,0.314,99.012,6FYjFJCPnWDkKu7Fx6W0cv,226867,4,Heaven,32,anthem worship
0.462,0.699,0,-6.554,1,0.154,0.71,6.4e-05,0.102,0.475,80.058,2ubtdfFrRUtIteaj5aHyWo,172500,4,Oasis,44,anthem worship
0.488,0.727,0,-5.228,1,0.0516,0.11,0.0,0.0769,0.225,141.684,0YHWj5wYTjbENOi7cWGSpK,236933,4,The God Who Stays,57,ccm
0.543,0.729,0,-5.169,1,0.0341,0.117,0.00126,0.133,0.241,129.989,1ZEW880xswhd9glIHB7GYF,245425,4,Almost Home,57,ccm
0.763,0.603,9,-8.588,1,0.11,0.0652,2.3e-05,0.0832,0.593,92.992,5qhtdHmxEtZSEM1H7rn8Mj,179693,4,Won't Be Moved,40,gospel r&b
0.509,0.712,1,-6.097,1,0.0331,0.119,0.0,0.0831,0.489,138.005,3mKIS7svYfwxiwRWIi1tmK,211293,4,Maybe It's Ok,52,anthem worship
0.544,0.626,0,-5.786,1,0.154,0.466,0.0,0.162,0.669,160.233,0YrLt5LEmJ8SqGnEmXzll7,208325,4,Spend a Life,41,ccm
0.426,0.457,2,-9.784,1,0.0551,0.0233,0.0,0.104,0.14,110.703,6QZP7wxsor0vZsI9dkKZk2,267333,5,When We Fall Apart,47,anthem worship
0.293,0.658,6,-9.224,0,0.0447,0.0122,0.0,0.089,0.338,157.315,6tEPe1D8X4gkHUfcUsiNTL,225996,3,The Same Jesus,41,ccm
0.561,0.657,0,-6.341,1,0.327,0.618,0.0,0.122,0.551,176.67,5KjFzc5Q0aI6rFju3lSIBy,200520,4,Prize Worth Fighting For,48,ccm
0.338,0.598,4,-6.228,1,0.107,0.104,0.0,0.251,0.388,84.011,3A1etA4fcClRWiPCRhbY9l,201041,4,Only Ever,53,ccm
0.418,0.648,11,-6.248,1,0.0396,0.127,0.0,0.13,0.405,151.818,5D7VjqVm0gE29TUWBz7Dv6,266434,4,I Still Believe (Faithful Always),36,anthem worship
0.276,0.522,7,-6.018,1,0.0483,0.131,0.0,0.126,0.279,77.055,3T8WYztdZWL6mItjWc4F6v,231400,4,Song In My Soul (feat. Hollyn),44,ccm
0.397,0.902,3,-3.518,1,0.086,0.00285,0.0,0.066,0.491,166.827,36EXQbkUL5PpT0zS9Tr7UT,232267,4,Who I Am Hates Who I've Been,54,canadian ccm
0.655,0.575,4,-7.068,0,0.0342,0.147,3.28e-06,0.0767,0.418,92.033,2FAe8dckXKBLgKoiDEkdi8,202960,4,It's Gonna Get Better,44,ccm
0.486,0.302,2,-10.72,1,0.0332,0.772,0.0,0.073,0.45,79.258,398Dfg7EisARPcvixgrtuI,249242,4,Hills and Valleys (The Valleys Version),59,ccm
0.293,0.237,6,-8.17,1,0.0284,0.78,0.0,0.11,0.108,92.935,7r9kOxiNDnkAg5QKqtyjVk,215613,4,Rescue,69,ccm
0.575,0.866,0,-3.242,1,0.0388,0.00211,0.000102,0.151,0.79,164.981,1gibxiYQ2bDcnbYga7qXY7,194680,4,You Got This,47,anthem worship
0.411,0.706,2,-7.321,1,0.0372,0.0126,0.0,0.149,0.274,144.049,5ExBj7cdyNLZ1t5PalfPWa,248854,4,I'm Listening - Radio Version,51,anthem worship
0.345,0.747,10,-6.92,1,0.053,0.00214,0.0,0.0928,0.215,154.739,3gtqd9P8kZblHf4I7Ybub2,363231,4,See A Victory,63,ccm
0.406,0.553,0,-5.816,1,0.0351,0.58,0.0,0.111,0.328,149.868,4IMtVDoGeSkYclIoL3jGTX,298173,3,Be My Heart,36,
0.694,0.768,4,-5.444,1,0.137,0.0199,0.0,0.054,0.97,156.006,7nUflbCfoSFYiBOGH5D81R,199532,4,Reason,53,anthem worship
0.282,0.505,6,-6.049,0,0.034,0.0163,0.0,0.0645,0.134,146.934,4CcZQ9H6RB0qF62VLMM9Ex,471574,3,Your Spirit,28,gospel
0.596,0.752,10,-5.342,1,0.0454,0.0335,0.0,0.104,0.382,96.426,2oxGrrz61idwlMRTzvdpZQ,175213,4,AMEN,52,anthem worship
0.582,0.749,11,-5.691,0,0.0384,0.00656,0.0,0.21,0.507,81.01,7HheKCKMOVJWIcQvlqwQAv,178253,4,VOICES,39,ccm
0.479,0.614,2,-9.055,1,0.0364,0.0995,0.0,0.104,0.154,90.997,3QMwYjjg2r9jdzj6w6vR6e,261360,4,You Cannot Be Stopped,52,ccm
0.446,0.469,0,-8.946,1,0.029,0.265,3.9e-05,0.109,0.0984,69.936,0tHv0wC2xV5j7r4e2dxwuW,281160,4,Glory,48,anthem worship
0.552,0.883,5,-4.912,1,0.0409,0.00601,0.0,0.102,0.737,142.015,2XJ73OpbAluRnivJ4UI1C6,217867,4,No Impossible with You,55,anthem worship
0.827,0.593,8,-4.289,1,0.0675,0.026,0.0,0.0859,0.953,118.02,0jJgHF533Wakrjt1lt6zwz,222937,4,Miracle,44,ccm
0.529,0.759,7,-3.793,1,0.0523,0.0406,0.0,0.0654,0.46,169.833,0tJa5CjHmNStmdcgd8lSPD,206568,4,My Life,33,ccm
0.665,0.732,9,-3.83,1,0.0503,0.0308,0.000198,0.119,0.495,110.046,1ehzfDWBmOZJW94ZoytViv,223459,4,Every Good Thing,31,anthem worship
0.572,0.685,6,-7.29,1,0.0356,0.0291,0.0,0.0963,0.232,110.698,0rH0mprtecH3grD9HFM5AD,333386,4,Reckless Love,69,ccm
0.46,0.51,0,-7.814,1,0.0571,0.487,0.0,0.318,0.235,185.765,2LDslUaUIvhF0eJPLqKqzM,236769,3,Won't Let Go,37,naija worship
0.645,0.727,1,-4.179,0,0.0492,0.156,0.0,0.282,0.152,110.723,5StojELSdCvj23qhF9OxDW,229067,4,Fighting For Me,50,ccm
0.652,0.877,11,-4.201,1,0.0436,0.266,0.0,0.172,0.882,79.975,3Rf7ZckSUqSffVhHmiwOde,209840,4,Let It Rain (Is There Anybody),52,ccm
0.716,0.59,2,-7.637,1,0.0618,0.51,0.000106,0.0835,0.568,91.003,4riVBa7E3aPBsQVeDBBWGy,214573,4,Look Up Child - Recorded at Sound Stage Studios Nashville,53,ccm
0.575,0.568,5,-4.618,1,0.0258,0.221,0.0,0.138,0.382,78.065,5GxhZpPHgeN5uU6Q4fNrTo,236453,4,God Knows (Must Be Love) - Radio Edit,42,acoustic pop
0.337,0.554,0,-7.285,1,0.0391,0.16,7.62e-06,0.0938,0.16,78.19,5ZleLDyrsRLPpkgXJpu3wU,269507,4,Holding Me Still,33,anthem worship
0.43,0.321,6,-9.92,1,0.0271,0.514,0.0,0.105,0.0979,70.082,7GlpwaiPViD8F7bshG2OcM,312693,4,Covered,26,anthem worship
0.495,0.695,8,-6.331,1,0.0374,0.4,0.0,0.088,0.473,153.882,6oizwmD5yHvlQUw0xvirrY,223348,4,There Was Jesus,62,ccm
0.527,0.929,2,-3.473,1,0.0451,0.0164,0.0,0.1,0.543,119.985,1AMCroLHu9Tho2lXzKaUWj,276747,4,Today Is The Day,41,ccm
0.419,0.65,2,-7.12,1,0.0677,0.00733,0.0,0.237,0.271,160.975,2aQZSSRvTDuUJS3Dv6zAOn,178619,4,So Alive,40,ccm
0.424,0.931,3,-3.958,1,0.0487,0.00284,0.0,0.13,0.75,169.026,6FxlUqYaDJYVbkkfqCyNeu,202213,4,Forget And Not Slow Down,38,canadian ccm
0.469,0.566,7,-6.966,1,0.0357,0.34,0.0,0.203,0.292,73.047,1xI9KSGNJB2eka8FMvovvi,242227,4,Holy Water,55,ccm
0.457,0.451,10,-6.997,1,0.029,0.517,0.0,0.0928,0.185,74.923,4EHWldZTas5KUyFtT0rQlY,205667,4,"Lord, I Need You",64,canadian ccm
0.464,0.865,7,-6.005,1,0.0504,0.00848,0.000304,0.101,0.512,83.951,6crlD7xx4i1va0wahdwCga,226934,4,Rebels,47,anthem worship
0.452,0.868,11,-3.653,1,0.0667,0.00915,0.0,0.132,0.269,122.114,3Y7OpOyaKc3uMdFSm1Q2zU,206280,4,This Is the Day,37,ccm
0.524,0.875,9,-5.146,1,0.0299,0.000242,0.0,0.0743,0.366,122.006,2R6Y6RY7lXEiw8YCA3ucuU,247613,4,When We Love,24,anthem worship
0.4,0.447,0,-9.678,1,0.0494,0.414,1.01e-06,0.128,0.194,113.454,2eYm67Yrt9RGuvSXTbPUd2,272600,4,Come As You Are,36,ccm
0.572,0.511,0,-11.517,0,0.0275,0.0469,0.0,0.0967,0.426,90.014,7divHOOalhpuFAhXWo0XXa,226887,4,Faith - Radio Version,43,ccm
0.54,0.775,8,-4.021,1,0.027,0.005,0.0,0.301,0.422,105.015,3pCZYdKv6hpX3vM3nUcD6L,344320,4,Savior's Here,20,ccm
0.525,0.474,7,-7.474,1,0.033,0.221,1.04e-05,0.0877,0.121,79.886,6I7oYjRwglIuQRx1YCMGbj,195717,4,Safe Here (Single Version),0,anthem worship
0.472,0.351,9,-8.996,1,0.0326,0.589,0.0,0.0821,0.0611,144.01,1Hv54MWloXiAZDam1ez840,296343,3,Great Are You Lord,56,anthem worship
0.439,0.908,4,-4.08,1,0.0644,0.0196,0.00537,0.137,0.35,140.009,45sziCSqS4BWSQWUlLRpyf,246827,4,Dare You to Move,53,ccm
0.509,0.75,11,-5.884,1,0.0397,0.00208,0.0,0.182,0.131,120.001,0pAPFaE1Iwfvex9EVJuQlG,248733,4,Control (Somehow You Want Me),56,ccm
0.501,0.621,9,-7.957,0,0.157,0.0528,0.0,0.379,0.326,167.972,05JvxrmX4XHchNxipO9Ssj,148571,4,Like Myself,33,apostolic worship
0.518,0.799,1,-4.675,0,0.0455,0.0337,0.0,0.12,0.358,179.784,1z5YtEopKg5pyjCM3BEsr5,187267,3,Dead Man Walking,55,ccm
0.459,0.96,4,-3.221,0,0.105,0.000123,0.00187,0.33,0.763,150.024,2YLS4juuyH4OEwBXOUXsiJ,146373,4,Straight To Your Heart,12,ccm
0.692,0.675,8,-6.478,1,0.0396,0.192,0.0,0.0968,0.656,120.043,0Wc49GX11eFZV4BjJd8yh9,244653,4,Symphony,52,ccm
0.627,0.929,6,-2.376,0,0.0811,0.0349,0.0,0.281,0.687,114.995,6fi4EXq3CANPvDXhAggmGn,244787,4,Bulletproof,52,ccm
0.7,0.487,11,-5.437,0,0.0486,0.208,0.0,0.11,0.363,143.964,0XMQuzgUJu7AjruBHzTg4Z,215020,4,God Only Knows (Timbaland Remix),46,ccm
0.768,0.517,2,-5.306,1,0.0375,0.69,0.0,0.0655,0.876,97.894,5dBBdICmRbmr3k49A5Je1i,165880,4,Soy Albañil,56,norteno
0.562,0.244,3,-7.909,1,0.0498,0.551,8.67e-06,0.0698,0.784,175.327,2O7chSnV0xD28SehY19Uzb,241347,3,Caballo Patas Blancas,40,
