,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,popularity_scores,genre
37,0.42,0.914,4,-8.076,1,0.0871,0.811,1.6e-06,0.114,0.751,79.085,audio_features,3iSR2iYIsURi8mcLrg5Utw,spotify:track:3iSR2iYIsURi8mcLrg5Utw,https://api.spotify.com/v1/tracks/3iSR2iYIsURi8mcLrg5Utw,https://api.spotify.com/v1/audio-analysis/3iSR2iYIsURi8mcLrg5Utw,239267,4,Le Jayenge Le Jayenge,24,classic bollywood
38,0.434,0.908,1,-3.15,0,0.0964,0.707,0.000799,0.158,0.804,81.866,audio_features,56lCRzyRUTEdXrrSdJApU3,spotify:track:56lCRzyRUTEdXrrSdJApU3,https://api.spotify.com/v1/tracks/56lCRzyRUTEdXrrSdJApU3,https://api.spotify.com/v1/audio-analysis/56lCRzyRUTEdXrrSdJApU3,416960,4,Apni Prem Kahaniyan - Mera Gaon Mera Desh / Soundtrack Version,30,classic bollywood
39,0.569,0.668,0,-9.018,1,0.214,0.893,0.0,0.861,0.806,78.11,audio_features,5HmFxJMotmP3ZUCyh9AY0j,spotify:track:5HmFxJMotmP3ZUCyh9AY0j,https://api.spotify.com/v1/tracks/5HmFxJMotmP3ZUCyh9AY0j,https://api.spotify.com/v1/audio-analysis/5HmFxJMotmP3ZUCyh9AY0j,220827,4,"Aake Seedhi Lage Dil Pe Jaise (From ""Half Ticket"")",14,classic bollywood
0,0.602,0.41,11,-12.368,1,0.0391,0.213,1.19e-06,0.235,0.0671,95.02,audio_features,7nsjBUVRQTUEvCReXAtVPi,spotify:track:7nsjBUVRQTUEvCReXAtVPi,https://api.spotify.com/v1/tracks/7nsjBUVRQTUEvCReXAtVPi,https://api.spotify.com/v1/audio-analysis/7nsjBUVRQTUEvCReXAtVPi,240158,4,Kesariya - Lofi Flip,62,indian lo-fi
1,0.386,0.486,2,-11.295,1,0.0492,0.0484,0.0,0.0918,0.247,102.955,audio_features,2fLNGqqgtVvshXJE6ARsmT,spotify:track:2fLNGqqgtVvshXJE6ARsmT,https://api.spotify.com/v1/tracks/2fLNGqqgtVvshXJE6ARsmT,https://api.spotify.com/v1/audio-analysis/2fLNGqqgtVvshXJE6ARsmT,151652,4,Daayre - Lofi Flip,53,indian lo-fi
2,0.595,0.476,10,-11.597,1,0.0948,0.729,0.687,0.273,0.188,80.947,audio_features,4sYhlBegTN5xUeWLIiUctQ,spotify:track:4sYhlBegTN5xUeWLIiUctQ,https://api.spotify.com/v1/tracks/4sYhlBegTN5xUeWLIiUctQ,https://api.spotify.com/v1/audio-analysis/4sYhlBegTN5xUeWLIiUctQ,207407,4,Raataan Lambiyan - Lofi Flip,47,
3,0.323,0.349,7,-12.524,1,0.0761,0.965,0.00548,0.116,0.2,180.203,audio_features,1E16f7KcZmuXuhlenRwA2m,spotify:track:1E16f7KcZmuXuhlenRwA2m,https://api.spotify.com/v1/tracks/1E16f7KcZmuXuhlenRwA2m,https://api.spotify.com/v1/audio-analysis/1E16f7KcZmuXuhlenRwA2m,146646,4,Saibo - Lofi Flip,71,indian lo-fi
4,0.633,0.517,8,-9.246,1,0.0327,0.689,0.0256,0.259,0.397,130.065,audio_features,6AARYSfbemEV7QnE0itpYr,spotify:track:6AARYSfbemEV7QnE0itpYr,https://api.spotify.com/v1/tracks/6AARYSfbemEV7QnE0itpYr,https://api.spotify.com/v1/audio-analysis/6AARYSfbemEV7QnE0itpYr,196615,4,Heeriye (Lofi Mix),36,desi pop
5,0.51,0.63,0,-6.916,1,0.192,0.262,0.00927,0.362,0.632,173.914,audio_features,45YB1La32sczOEwtn13lyz,spotify:track:45YB1La32sczOEwtn13lyz,https://api.spotify.com/v1/tracks/45YB1La32sczOEwtn13lyz,https://api.spotify.com/v1/audio-analysis/45YB1La32sczOEwtn13lyz,178276,4,Ek Dil Hai (Lofi Mix),39,classic bollywood
6,0.322,0.439,8,-6.807,1,0.0441,0.658,2.15e-06,0.557,0.423,74.472,audio_features,5EIFtcs5653Xjgs1gAAB7a,spotify:track:5EIFtcs5653Xjgs1gAAB7a,https://api.spotify.com/v1/tracks/5EIFtcs5653Xjgs1gAAB7a,https://api.spotify.com/v1/audio-analysis/5EIFtcs5653Xjgs1gAAB7a,194261,4,Pee Loon Lofi Mix,60,filmi
7,0.626,0.326,5,-9.422,1,0.0365,0.887,0.0033,0.115,0.226,139.818,audio_features,3fc3piWEXs8OoJ0oTIrs5V,spotify:track:3fc3piWEXs8OoJ0oTIrs5V,https://api.spotify.com/v1/tracks/3fc3piWEXs8OoJ0oTIrs5V,https://api.spotify.com/v1/audio-analysis/3fc3piWEXs8OoJ0oTIrs5V,125679,4,Tumhi Dekho Naa - Sitar Lofi,51,
8,0.478,0.393,5,-13.627,0,0.0433,0.485,0.0699,0.126,0.128,113.72,audio_features,6PEKFVQUBEY2zQEE7bYEpF,spotify:track:6PEKFVQUBEY2zQEE7bYEpF,https://api.spotify.com/v1/tracks/6PEKFVQUBEY2zQEE7bYEpF,https://api.spotify.com/v1/audio-analysis/6PEKFVQUBEY2zQEE7bYEpF,270526,4,Tera Hone Laga Hoon (Lofi Mix),56,classic pakistani pop
9,0.424,0.451,10,-7.874,1,0.0291,0.707,1.53e-05,0.151,0.136,139.972,audio_features,2R3CJquLzefg8IYp0K0hnB,spotify:track:2R3CJquLzefg8IYp0K0hnB,https://api.spotify.com/v1/tracks/2R3CJquLzefg8IYp0K0hnB,https://api.spotify.com/v1/audio-analysis/2R3CJquLzefg8IYp0K0hnB,181216,4,Rangisari Lofi Mix,53,hindi indie
10,0.696,0.451,2,-9.711,1,0.0317,0.174,4.84e-05,0.722,0.396,116.997,audio_features,4DvAqLQNC0kW3XT2EE69cY,spotify:track:4DvAqLQNC0kW3XT2EE69cY,https://api.spotify.com/v1/tracks/4DvAqLQNC0kW3XT2EE69cY,https://api.spotify.com/v1/audio-analysis/4DvAqLQNC0kW3XT2EE69cY,128400,4,Tum Tak - Lofi Flip,60,indian lo-fi
11,0.58,0.458,0,-11.619,1,0.0353,0.928,0.112,0.127,0.177,114.048,audio_features,6V1ROjCjW4j41UQF0gLcuM,spotify:track:6V1ROjCjW4j41UQF0gLcuM,https://api.spotify.com/v1/tracks/6V1ROjCjW4j41UQF0gLcuM,https://api.spotify.com/v1/audio-analysis/6V1ROjCjW4j41UQF0gLcuM,194868,4,Le Chal (Lofi Flip),34,
12,0.493,0.334,4,-14.612,0,0.0552,0.0873,0.000628,0.22,0.119,140.145,audio_features,3umwWCeZn5TrYw8PMDaL8w,spotify:track:3umwWCeZn5TrYw8PMDaL8w,https://api.spotify.com/v1/tracks/3umwWCeZn5TrYw8PMDaL8w,https://api.spotify.com/v1/audio-analysis/3umwWCeZn5TrYw8PMDaL8w,225523,4,Heartless - Lofi Flip,49,indian lo-fi
13,0.433,0.558,2,-8.824,0,0.0357,0.779,0.0,0.135,0.421,80.033,audio_features,1zrCQPL78lQEDvDTeA5thf,spotify:track:1zrCQPL78lQEDvDTeA5thf,https://api.spotify.com/v1/tracks/1zrCQPL78lQEDvDTeA5thf,https://api.spotify.com/v1/audio-analysis/1zrCQPL78lQEDvDTeA5thf,195000,4,Bulleya - Lofi Flip,46,
14,0.515,0.545,7,-6.716,1,0.0257,0.717,0.895,0.122,0.0723,99.982,audio_features,20EI0gKHbTtsHqPrhH9N2x,spotify:track:20EI0gKHbTtsHqPrhH9N2x,https://api.spotify.com/v1/tracks/20EI0gKHbTtsHqPrhH9N2x,https://api.spotify.com/v1/audio-analysis/20EI0gKHbTtsHqPrhH9N2x,165600,4,Mann Mera - Lofi Flip,43,
15,0.453,0.458,6,-9.629,0,0.0469,0.173,0.000662,0.29,0.154,93.611,audio_features,7anyFVcwbFbAqdcHKLQZkv,spotify:track:7anyFVcwbFbAqdcHKLQZkv,https://api.spotify.com/v1/tracks/7anyFVcwbFbAqdcHKLQZkv,https://api.spotify.com/v1/audio-analysis/7anyFVcwbFbAqdcHKLQZkv,145586,4,Mera Dil Bhi Kitna Pagal Hai - Lo Fi Remix,44,desi pop
16,0.687,0.45,6,-10.789,0,0.0332,0.768,8.51e-05,0.289,0.229,105.07,audio_features,3Wu2WCTJNgp9V8J63YTR4l,spotify:track:3Wu2WCTJNgp9V8J63YTR4l,https://api.spotify.com/v1/tracks/3Wu2WCTJNgp9V8J63YTR4l,https://api.spotify.com/v1/audio-analysis/3Wu2WCTJNgp9V8J63YTR4l,221714,4,Dil To Pagal Hai - LoFi Mix,36,classic bollywood
17,0.58,0.418,4,-10.307,1,0.0295,0.453,0.00151,0.28,0.168,107.031,audio_features,1KPAtV3E11Y3pbnzUOtO0d,spotify:track:1KPAtV3E11Y3pbnzUOtO0d,https://api.spotify.com/v1/tracks/1KPAtV3E11Y3pbnzUOtO0d,https://api.spotify.com/v1/audio-analysis/1KPAtV3E11Y3pbnzUOtO0d,227101,4,Samjhawan - Lofi Flip,61,indian lo-fi
18,0.616,0.6,7,-7.662,0,0.0417,0.192,0.046,0.176,0.23,119.944,audio_features,0Pe6XBhleBHeyuE23ZHETQ,spotify:track:0Pe6XBhleBHeyuE23ZHETQ,https://api.spotify.com/v1/tracks/0Pe6XBhleBHeyuE23ZHETQ,https://api.spotify.com/v1/audio-analysis/0Pe6XBhleBHeyuE23ZHETQ,263200,4,Pal - Lofi Flip,51,indian lo-fi
19,0.489,0.313,2,-14.965,1,0.0633,0.875,0.0125,0.235,0.332,114.71,audio_features,5w1MhmSc5S5iHnhy4s3fFb,spotify:track:5w1MhmSc5S5iHnhy4s3fFb,https://api.spotify.com/v1/tracks/5w1MhmSc5S5iHnhy4s3fFb,https://api.spotify.com/v1/audio-analysis/5w1MhmSc5S5iHnhy4s3fFb,313040,4,Hawayein - Lofi Flip,61,indian lo-fi
20,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,audio_features,2l3dFxtoSMgMQVyRIUHjpz,spotify:track:2l3dFxtoSMgMQVyRIUHjpz,https://api.spotify.com/v1/tracks/2l3dFxtoSMgMQVyRIUHjpz,https://api.spotify.com/v1/audio-analysis/2l3dFxtoSMgMQVyRIUHjpz,191869,4,Akhiyaan,74,desi pop
21,0.249,0.461,9,-6.897,1,0.0373,0.692,2.47e-06,0.249,0.154,79.894,audio_features,1pnC5d46tqFwjqGtbjJPn7,spotify:track:1pnC5d46tqFwjqGtbjJPn7,https://api.spotify.com/v1/tracks/1pnC5d46tqFwjqGtbjJPn7,https://api.spotify.com/v1/audio-analysis/1pnC5d46tqFwjqGtbjJPn7,199027,4,Subhanallah Lofi Mix,56,filmi
22,0.481,0.466,9,-9.933,0,0.0588,0.702,1.66e-05,0.381,0.172,80.039,audio_features,1VlaAFoLyWmNH0YrOWx7Eg,spotify:track:1VlaAFoLyWmNH0YrOWx7Eg,https://api.spotify.com/v1/tracks/1VlaAFoLyWmNH0YrOWx7Eg,https://api.spotify.com/v1/audio-analysis/1VlaAFoLyWmNH0YrOWx7Eg,151969,4,Janam Janam - Lofi Flip,45,
23,0.539,0.501,5,-8.593,1,0.0378,0.0211,3.24e-05,0.145,0.0938,101.92,audio_features,1Gjh1WdtpHd4mDsB3x66fT,spotify:track:1Gjh1WdtpHd4mDsB3x66fT,https://api.spotify.com/v1/tracks/1Gjh1WdtpHd4mDsB3x66fT,https://api.spotify.com/v1/audio-analysis/1Gjh1WdtpHd4mDsB3x66fT,178311,4,Jab Koi Baat - Lo Fi Remix,43,classic pakistani pop
24,0.498,0.466,11,-12.378,0,0.0339,0.91,0.793,0.104,0.27,99.804,audio_features,2bYHZFQGqyxC886xCL1uIg,spotify:track:2bYHZFQGqyxC886xCL1uIg,https://api.spotify.com/v1/tracks/2bYHZFQGqyxC886xCL1uIg,https://api.spotify.com/v1/audio-analysis/2bYHZFQGqyxC886xCL1uIg,206400,4,Tere Liye (Lofi Mix),51,classic pakistani pop
25,0.204,0.506,8,-10.205,1,0.0837,0.151,0.000319,0.163,0.0592,80.027,audio_features,01iMTLk72XWI6pCH2QZ3sR,spotify:track:01iMTLk72XWI6pCH2QZ3sR,https://api.spotify.com/v1/tracks/01iMTLk72XWI6pCH2QZ3sR,https://api.spotify.com/v1/audio-analysis/01iMTLk72XWI6pCH2QZ3sR,186000,4,Bheegi Si Bhaagi Si - Lofi Flip,58,
26,0.518,0.719,7,-4.863,1,0.0414,0.574,6.97e-05,0.22,0.286,115.032,audio_features,0ThEdqK8ZBi4nKNs1fOpJD,spotify:track:0ThEdqK8ZBi4nKNs1fOpJD,https://api.spotify.com/v1/tracks/0ThEdqK8ZBi4nKNs1fOpJD,https://api.spotify.com/v1/audio-analysis/0ThEdqK8ZBi4nKNs1fOpJD,338875,4,Tu Jaane Naa (Lofi Mix),61,classic pakistani pop
27,0.325,0.487,2,-10.638,1,0.0681,0.677,0.000112,0.159,0.205,160.26,audio_features,2KOqnHlrLtl0ZXatUjnTz2,spotify:track:2KOqnHlrLtl0ZXatUjnTz2,https://api.spotify.com/v1/tracks/2KOqnHlrLtl0ZXatUjnTz2,https://api.spotify.com/v1/audio-analysis/2KOqnHlrLtl0ZXatUjnTz2,243000,4,Teri Ore (Lo-Fi Flip),36,indian lo-fi
28,0.491,0.549,9,-8.558,1,0.0276,0.517,0.000358,0.154,0.198,140.017,audio_features,13CBIr5x7x5ucDVhbIGdtk,spotify:track:13CBIr5x7x5ucDVhbIGdtk,https://api.spotify.com/v1/tracks/13CBIr5x7x5ucDVhbIGdtk,https://api.spotify.com/v1/audio-analysis/13CBIr5x7x5ucDVhbIGdtk,289025,4,"Soch Na Sake (From ""Love In Lo-Fi Volume 1"")",44,desi pop
29,0.547,0.43,6,-10.917,1,0.0311,0.679,0.396,0.112,0.501,79.923,audio_features,11na2yXOmMbkUL8f5j6vxZ,spotify:track:11na2yXOmMbkUL8f5j6vxZ,https://api.spotify.com/v1/tracks/11na2yXOmMbkUL8f5j6vxZ,https://api.spotify.com/v1/audio-analysis/11na2yXOmMbkUL8f5j6vxZ,147000,4,Main Rang Sharbaton Ka (Lofi Mix),55,classic pakistani pop
30,0.666,0.44,8,-11.046,1,0.0486,0.601,0.0219,0.342,0.423,120.008,audio_features,0s8Ht3XaHDQuDjLnK3xVMW,spotify:track:0s8Ht3XaHDQuDjLnK3xVMW,https://api.spotify.com/v1/tracks/0s8Ht3XaHDQuDjLnK3xVMW,https://api.spotify.com/v1/audio-analysis/0s8Ht3XaHDQuDjLnK3xVMW,208000,4,Shayad - Lofi Flip,58,indian lo-fi
31,0.641,0.68,7,-7.0,0,0.0453,0.487,1.89e-05,0.314,0.43,85.031,audio_features,4yW8kY0QgRFionKeUhsIoL,spotify:track:4yW8kY0QgRFionKeUhsIoL,https://api.spotify.com/v1/tracks/4yW8kY0QgRFionKeUhsIoL,https://api.spotify.com/v1/audio-analysis/4yW8kY0QgRFionKeUhsIoL,201085,4,Duniyaa Lofi Mix,50,desi hip hop
32,0.481,0.396,7,-10.326,1,0.0243,0.834,7.29e-05,0.129,0.15,94.967,audio_features,5QgRCer9h7nRVkDJ1AHFMC,spotify:track:5QgRCer9h7nRVkDJ1AHFMC,https://api.spotify.com/v1/tracks/5QgRCer9h7nRVkDJ1AHFMC,https://api.spotify.com/v1/audio-analysis/5QgRCer9h7nRVkDJ1AHFMC,334112,4,Darkhaast Lofi Mix,44,desi pop
33,0.434,0.342,6,-11.409,0,0.0302,0.557,0.000114,0.337,0.149,73.944,audio_features,4jQkn21WCZ7g1NS2wMQeoi,spotify:track:4jQkn21WCZ7g1NS2wMQeoi,https://api.spotify.com/v1/tracks/4jQkn21WCZ7g1NS2wMQeoi,https://api.spotify.com/v1/audio-analysis/4jQkn21WCZ7g1NS2wMQeoi,183716,4,Hasi - Lofi Flip,46,indian lo-fi
34,0.598,0.586,11,-10.668,1,0.0392,0.72,0.0252,0.0852,0.214,137.934,audio_features,6LnKF81ya983e07tTgAFql,spotify:track:6LnKF81ya983e07tTgAFql,https://api.spotify.com/v1/tracks/6LnKF81ya983e07tTgAFql,https://api.spotify.com/v1/audio-analysis/6LnKF81ya983e07tTgAFql,252756,4,"Tujhe Kitna Chahein Aur Hum (From ""Love In Lo-Fi Volume 1"")",44,desi pop
35,0.436,0.526,4,-7.401,0,0.0348,0.555,0.0518,0.205,0.0959,80.002,audio_features,3Cjtbp3Y6hoXSDqrTVHtmq,spotify:track:3Cjtbp3Y6hoXSDqrTVHtmq,https://api.spotify.com/v1/tracks/3Cjtbp3Y6hoXSDqrTVHtmq,https://api.spotify.com/v1/audio-analysis/3Cjtbp3Y6hoXSDqrTVHtmq,312122,4,"Beete Lamhein (From ""Love In Lo-Fi Volume 1"")",38,desi pop
36,0.495,0.295,7,-13.811,1,0.0299,0.876,0.222,0.347,0.299,129.896,audio_features,5Ocj680ji44AtRXvjPbfIp,spotify:track:5Ocj680ji44AtRXvjPbfIp,https://api.spotify.com/v1/tracks/5Ocj680ji44AtRXvjPbfIp,https://api.spotify.com/v1/audio-analysis/5Ocj680ji44AtRXvjPbfIp,271846,4,Be Intehaan (Lofi Mix),56,classic pakistani pop
37,0.359,0.758,9,-8.389,0,0.0831,0.538,5e-06,0.358,0.38,149.372,audio_features,4zKUbaPleWBF1tKyfCtLHw,spotify:track:4zKUbaPleWBF1tKyfCtLHw,https://api.spotify.com/v1/tracks/4zKUbaPleWBF1tKyfCtLHw,https://api.spotify.com/v1/audio-analysis/4zKUbaPleWBF1tKyfCtLHw,127200,4,Channa Mereya - Lofi Flip,53,desi pop
38,0.697,0.3,9,-13.677,1,0.0368,0.425,0.000372,0.114,0.251,134.937,audio_features,21hHDH6amg7qm9QR9vfqb9,spotify:track:21hHDH6amg7qm9QR9vfqb9,https://api.spotify.com/v1/tracks/21hHDH6amg7qm9QR9vfqb9,https://api.spotify.com/v1/audio-analysis/21hHDH6amg7qm9QR9vfqb9,184889,4,Jashne Bahara - Lofi Flip,59,indian lo-fi
39,0.451,0.231,5,-17.018,1,0.0307,0.797,0.944,0.0986,0.0921,143.889,audio_features,0KowF4SgBUYgcYGhpeGpQ2,spotify:track:0KowF4SgBUYgcYGhpeGpQ2,https://api.spotify.com/v1/tracks/0KowF4SgBUYgcYGhpeGpQ2,https://api.spotify.com/v1/audio-analysis/0KowF4SgBUYgcYGhpeGpQ2,345000,4,Hamari Adhuri Kahani - Lofi Flip,44,indian lo-fi
40,0.399,0.477,2,-14.522,1,0.0493,0.409,0.0575,0.187,0.124,149.938,audio_features,5jSUf1WPFzoaBaoypDdf2K,spotify:track:5jSUf1WPFzoaBaoypDdf2K,https://api.spotify.com/v1/tracks/5jSUf1WPFzoaBaoypDdf2K,https://api.spotify.com/v1/audio-analysis/5jSUf1WPFzoaBaoypDdf2K,230400,4,Dil Meri Na Sune (Lofi Mix),40,classic pakistani pop
41,0.65,0.479,2,-4.431,1,0.0281,0.622,0.00298,0.135,0.173,113.99,audio_features,5GMPpal6pGenvOslNXNjH5,spotify:track:5GMPpal6pGenvOslNXNjH5,https://api.spotify.com/v1/tracks/5GMPpal6pGenvOslNXNjH5,https://api.spotify.com/v1/audio-analysis/5GMPpal6pGenvOslNXNjH5,235005,4,Sach Keh Raha Hai - LoFi Flip,38,desi pop
42,0.553,0.445,9,-9.671,0,0.0469,0.781,0.00578,0.139,0.459,169.988,audio_features,1vOO6PcJZkpxqmpCRpTtvK,spotify:track:1vOO6PcJZkpxqmpCRpTtvK,https://api.spotify.com/v1/tracks/1vOO6PcJZkpxqmpCRpTtvK,https://api.spotify.com/v1/audio-analysis/1vOO6PcJZkpxqmpCRpTtvK,220288,4,O Mere Dil Ke Chain - LoFi Flip,23,classic bollywood
43,0.499,0.506,6,-10.45,1,0.0296,0.481,0.00131,0.397,0.255,130.089,audio_features,2vIBf8EmRy7m4Q9kR2dikH,spotify:track:2vIBf8EmRy7m4Q9kR2dikH,https://api.spotify.com/v1/tracks/2vIBf8EmRy7m4Q9kR2dikH,https://api.spotify.com/v1/audio-analysis/2vIBf8EmRy7m4Q9kR2dikH,278776,4,"Tum Se Hi (From ""Love In Lo-Fi Volume 1"")",50,desi pop
44,0.587,0.401,0,-12.062,1,0.0326,0.366,0.961,0.313,0.196,104.894,audio_features,7zn6dGQStFkVCOJUdTt2HL,spotify:track:7zn6dGQStFkVCOJUdTt2HL,https://api.spotify.com/v1/tracks/7zn6dGQStFkVCOJUdTt2HL,https://api.spotify.com/v1/audio-analysis/7zn6dGQStFkVCOJUdTt2HL,186186,4,Tum Mile - Lofi Flip,46,desi pop
45,0.595,0.266,5,-16.632,0,0.055,0.951,0.295,0.0992,0.461,80.061,audio_features,3vYk2VXjV8WFqadqzp1gtF,spotify:track:3vYk2VXjV8WFqadqzp1gtF,https://api.spotify.com/v1/tracks/3vYk2VXjV8WFqadqzp1gtF,https://api.spotify.com/v1/audio-analysis/3vYk2VXjV8WFqadqzp1gtF,195000,4,Tujh Mein Rab Dikhta Hai - LoFi Mix,55,classic bollywood
46,0.358,0.329,2,-13.108,1,0.0326,0.81,9.12e-06,0.164,0.145,84.579,audio_features,4XdgtQ0wt7fikgV4xvR5tm,spotify:track:4XdgtQ0wt7fikgV4xvR5tm,https://api.spotify.com/v1/tracks/4XdgtQ0wt7fikgV4xvR5tm,https://api.spotify.com/v1/audio-analysis/4XdgtQ0wt7fikgV4xvR5tm,177032,4,Piya O Re Piya (Lofi Mix),46,classic pakistani pop
47,0.565,0.291,1,-15.968,1,0.044,0.506,0.0045,0.121,0.195,83.017,audio_features,4tQeEHoii36QEGOEacAybz,spotify:track:4tQeEHoii36QEGOEacAybz,https://api.spotify.com/v1/tracks/4tQeEHoii36QEGOEacAybz,https://api.spotify.com/v1/audio-analysis/4tQeEHoii36QEGOEacAybz,224458,4,Ranjha - Reprise,49,desi pop
48,0.332,0.34,0,-12.867,1,0.0291,0.911,0.0101,0.0782,0.229,101.771,audio_features,2f7zO0rjaIcGO9Nf0nwL8S,spotify:track:2f7zO0rjaIcGO9Nf0nwL8S,https://api.spotify.com/v1/tracks/2f7zO0rjaIcGO9Nf0nwL8S,https://api.spotify.com/v1/audio-analysis/2f7zO0rjaIcGO9Nf0nwL8S,250090,4,Darasal Lofi Mix,53,classic pakistani pop
49,0.661,0.33,2,-13.622,1,0.0318,0.942,0.82,0.109,0.255,94.991,audio_features,0LMGlOgPDCBvIaWXmJpuDl,spotify:track:0LMGlOgPDCBvIaWXmJpuDl,https://api.spotify.com/v1/tracks/0LMGlOgPDCBvIaWXmJpuDl,https://api.spotify.com/v1/audio-analysis/0LMGlOgPDCBvIaWXmJpuDl,206870,4,Dil Diyan Gallan - LoFi Mix,51,classic pakistani pop
50,0.694,0.604,7,-8.699,0,0.0436,0.00217,0.000179,0.107,0.121,119.976,audio_features,5URlLDqCGAoMPHJm3DPACy,spotify:track:5URlLDqCGAoMPHJm3DPACy,https://api.spotify.com/v1/tracks/5URlLDqCGAoMPHJm3DPACy,https://api.spotify.com/v1/audio-analysis/5URlLDqCGAoMPHJm3DPACy,174280,4,Teri Khushboo - Lofi Flip,39,indian lo-fi
51,0.315,0.338,4,-13.75,0,0.0314,0.647,0.00338,0.5,0.105,75.052,audio_features,7BbhFrLzCP7DdnV69vVbCv,spotify:track:7BbhFrLzCP7DdnV69vVbCv,https://api.spotify.com/v1/tracks/7BbhFrLzCP7DdnV69vVbCv,https://api.spotify.com/v1/audio-analysis/7BbhFrLzCP7DdnV69vVbCv,256120,4,Hosanna - Lofi Flip,57,modern bollywood
52,0.289,0.372,7,-10.075,0,0.0504,0.837,0.000491,0.345,0.198,79.634,audio_features,1Bd027R0spghop0PUwgjyN,spotify:track:1Bd027R0spghop0PUwgjyN,https://api.spotify.com/v1/tracks/1Bd027R0spghop0PUwgjyN,https://api.spotify.com/v1/audio-analysis/1Bd027R0spghop0PUwgjyN,217400,4,Kabhii Tumhhe - Lofi Flip,54,indian lo-fi
53,0.303,0.349,11,-15.52,1,0.208,0.758,0.000169,0.363,0.337,180.246,audio_features,0HnbfIzOu6eLF8Kb1mT9Wl,spotify:track:0HnbfIzOu6eLF8Kb1mT9Wl,https://api.spotify.com/v1/tracks/0HnbfIzOu6eLF8Kb1mT9Wl,https://api.spotify.com/v1/audio-analysis/0HnbfIzOu6eLF8Kb1mT9Wl,130719,4,Laaree Chootee,65,indian lo-fi
54,0.464,0.536,9,-9.311,1,0.0532,0.421,2.45e-05,0.173,0.581,80.194,audio_features,2NOVGPOYR9H4hMxGRFZH9f,spotify:track:2NOVGPOYR9H4hMxGRFZH9f,https://api.spotify.com/v1/tracks/2NOVGPOYR9H4hMxGRFZH9f,https://api.spotify.com/v1/audio-analysis/2NOVGPOYR9H4hMxGRFZH9f,214994,4,Tum Jo Aaye & Tere Bin Nahin Lagda,52,classic pakistani pop
55,0.224,0.5,7,-13.006,1,0.0553,0.86,0.219,0.377,0.278,180.554,audio_features,79UQjoU5Yfe4AsVlbVOvPz,spotify:track:79UQjoU5Yfe4AsVlbVOvPz,https://api.spotify.com/v1/tracks/79UQjoU5Yfe4AsVlbVOvPz,https://api.spotify.com/v1/audio-analysis/79UQjoU5Yfe4AsVlbVOvPz,216240,4,Mehrama - Lofi Flip,53,desi pop
56,0.386,0.565,0,-7.754,0,0.0518,0.84,0.00112,0.64,0.189,149.23,audio_features,3dHV3qCSzTdVHCgKxpsPiE,spotify:track:3dHV3qCSzTdVHCgKxpsPiE,https://api.spotify.com/v1/tracks/3dHV3qCSzTdVHCgKxpsPiE,https://api.spotify.com/v1/audio-analysis/3dHV3qCSzTdVHCgKxpsPiE,188088,4,Tujhe Sochta Hoon - Lofi Flip,44,indian lo-fi
57,0.382,0.52,7,-12.319,1,0.0366,0.225,0.0506,0.427,0.179,159.894,audio_features,7JOFplrLQfYkuEcWCASZDo,spotify:track:7JOFplrLQfYkuEcWCASZDo,https://api.spotify.com/v1/tracks/7JOFplrLQfYkuEcWCASZDo,https://api.spotify.com/v1/audio-analysis/7JOFplrLQfYkuEcWCASZDo,173974,4,Iktara - Lofi Flip,64,filmi
58,0.501,0.368,7,-13.307,0,0.0635,0.683,0.000579,0.12,0.304,157.897,audio_features,7q0Bd1aOMKJMD6JMc2GzJP,spotify:track:7q0Bd1aOMKJMD6JMc2GzJP,https://api.spotify.com/v1/tracks/7q0Bd1aOMKJMD6JMc2GzJP,https://api.spotify.com/v1/audio-analysis/7q0Bd1aOMKJMD6JMc2GzJP,173165,4,Aapke Pyaar Mein (Lofi Mix),36,classic bollywood
59,0.543,0.452,5,-10.836,1,0.0428,0.813,0.857,0.105,0.434,80.082,audio_features,7bIwjRVi0Am0y2Rquj272r,spotify:track:7bIwjRVi0Am0y2Rquj272r,https://api.spotify.com/v1/tracks/7bIwjRVi0Am0y2Rquj272r,https://api.spotify.com/v1/audio-analysis/7bIwjRVi0Am0y2Rquj272r,194221,4,Tune Jo Na Kaha - LoFi Mix,48,desi pop
60,0.582,0.419,2,-11.27,1,0.0358,0.403,0.129,0.133,0.183,99.169,audio_features,0q1EaeaqfLBLqRvlkSbYi9,spotify:track:0q1EaeaqfLBLqRvlkSbYi9,https://api.spotify.com/v1/tracks/0q1EaeaqfLBLqRvlkSbYi9,https://api.spotify.com/v1/audio-analysis/0q1EaeaqfLBLqRvlkSbYi9,97822,4,Kyon - Lofi Flip,55,desi pop
61,0.534,0.411,7,-10.041,1,0.0251,0.117,0.000183,0.219,0.16,100.045,audio_features,07MacAZYafSc04kQ7FXdUe,spotify:track:07MacAZYafSc04kQ7FXdUe,https://api.spotify.com/v1/tracks/07MacAZYafSc04kQ7FXdUe,https://api.spotify.com/v1/audio-analysis/07MacAZYafSc04kQ7FXdUe,282197,4,Ik Vaari Aa Lofi Mix,43,filmi
